Accident_Index,Long,Lat,Accident_Severity,Severity_ctx,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Day_ctx,Time,Speed_limit,Light_Conditions,Light_ctx,Weather_Conditions,Road_Surface_Conditions
201501EK40722,-0.137405,51.532911,1,Slight,2,1,06/08/2015,5,Thursday,09:26:00,30,1,Daylight,1,1
201501EK40313,-0.137655,51.540918,1,Slight,2,1,23/04/2015,5,Thursday,18:10:00,30,1,Daylight,1,1
201501CW10978,-0.137895,51.492632,1,Slight,2,1,25/06/2015,5,Thursday,19:09:00,30,1,Daylight,1,1
201501EK40164,-0.138444,51.525104,1,Slight,2,1,22/01/2015,5,Thursday,09:12:00,30,1,Daylight,1,1
201501CW10555,-0.138462,51.510536,1,Slight,1,1,30/04/2015,5,Thursday,12:20:00,30,1,Daylight,1,1
201501CW10346,-0.138598,51.510718,1,Slight,1,1,26/03/2015,5,Thursday,11:00:00,30,1,Daylight,2,2
201501CW10157,-0.138647,51.491835,1,Slight,1,1,12/02/2015,5,Thursday,14:20:00,30,1,Daylight,1,1
201501EK40379,-0.138674,51.526546,1,Slight,2,1,14/05/2015,5,Thursday,16:04:00,30,1,Daylight,2,2
201501EK40263,-0.138681,51.526367,1,Slight,2,1,09/04/2015,5,Thursday,08:37:00,30,1,Daylight,1,1
201501EK40012,-0.138792,51.527178,1,Slight,2,1,15/01/2015,5,Thursday,13:53:00,30,1,Daylight,1,1
201501CW11166,-0.13902,51.500384,1,Slight,2,1,06/08/2015,5,Thursday,11:05:00,30,1,Daylight,1,1
201501CW12018,-0.13957,51.511633,1,Slight,2,1,17/12/2015,5,Thursday,12:20:00,30,1,Daylight,1,1
201501WW50517,-0.139702,51.480071,1,Slight,2,1,18/06/2015,5,Thursday,18:05:00,30,1,Daylight,1,1
201501CW10032,-0.139741,51.493291,1,Slight,1,1,08/01/2015,5,Thursday,08:20:00,30,1,Daylight,2,2
201501WW50648,-0.139843,51.480164,1,Slight,1,1,09/07/2015,5,Thursday,16:45:00,30,1,Daylight,1,1
201501EK40310,-0.140663,51.541416,1,Slight,1,1,23/04/2015,5,Thursday,09:21:00,30,1,Daylight,1,1
201501EK40773,-0.140787,51.53836,1,Slight,1,1,03/09/2015,5,Thursday,18:55:00,30,1,Daylight,1,1
201501EK40787,-0.140803,51.541508,1,Slight,2,1,10/09/2015,5,Thursday,16:40:00,30,1,Daylight,1,1
201501CW11204,-0.14098,51.508868,1,Slight,1,1,30/07/2015,5,Thursday,14:30:00,30,1,Daylight,1,1
201501CW11933,-0.140991,51.519209,1,Slight,1,1,17/12/2015,5,Thursday,14:25:00,30,1,Daylight,1,1
201501CW10295,-0.141498,51.513822,1,Slight,2,1,05/03/2015,5,Thursday,12:40:00,30,1,Daylight,1,1
201501EK40172,-0.141745,51.539634,1,Slight,2,1,26/02/2015,5,Thursday,09:12:00,30,1,Daylight,1,1
201501CW10642,-0.142023,51.515089,1,Slight,1,1,14/05/2015,5,Thursday,14:24:00,30,1,Daylight,1,1
201501CW10156,-0.142284,51.4945,1,Slight,1,1,12/02/2015,5,Thursday,10:37:00,30,1,Daylight,1,1
201501CW10889,-0.142415,51.516084,1,Slight,1,1,25/06/2015,5,Thursday,11:33:00,30,1,Daylight,1,1
201501CW11040,-0.142547,51.512849,1,Slight,1,1,16/07/2015,5,Thursday,14:50:00,30,1,Daylight,1,1
201501CW10384,-0.142939,51.506741,1,Slight,1,1,02/04/2015,5,Thursday,14:30:00,30,1,Daylight,1,1
201501CW10251,-0.142975,51.52005,1,Slight,1,1,05/03/2015,5,Thursday,18:10:00,30,1,Daylight,1,1
201501CW10446,-0.144475,51.497323,1,Slight,2,1,08/01/2015,5,Thursday,12:25:00,30,1,Daylight,1,2
201501EK40493,-0.144486,51.528977,1,Slight,1,1,18/06/2015,5,Thursday,18:56:00,30,1,Daylight,1,1
201501CW10275,-0.144727,51.515941,1,Slight,2,1,12/03/2015,5,Thursday,13:17:00,30,1,Daylight,1,1
201501EK40265,-0.144992,51.537797,1,Slight,2,1,09/04/2015,5,Thursday,15:00:00,30,1,Daylight,1,1
201501CW11163,-0.145495,51.514784,1,Slight,1,1,06/08/2015,5,Thursday,08:50:00,30,1,Daylight,1,1
201501CW11319,-0.145629,51.493744,1,Slight,1,1,03/09/2015,5,Thursday,09:19:00,30,1,Daylight,1,1
201501CW11041,-0.145783,51.514789,1,Slight,1,1,16/07/2015,5,Thursday,19:13:00,30,1,Daylight,1,1
201501CW10708,-0.145792,51.52522,1,Slight,3,1,28/05/2015,5,Thursday,08:15:00,30,1,Daylight,1,1
201501CW11651,-0.146284,51.513088,1,Slight,1,1,29/10/2015,5,Thursday,08:26:00,30,1,Daylight,1,1
201501CW11017,-0.146616,51.50491,1,Slight,1,1,09/07/2015,5,Thursday,14:25:00,30,1,Daylight,1,1
201501CW10396,-0.146684,51.5068,1,Slight,2,1,26/03/2015,5,Thursday,06:40:00,30,1,Daylight,1,1
201501CW10948,-0.146773,51.493942,1,Slight,1,1,02/07/2015,5,Thursday,15:15:00,30,1,Daylight,1,1
201501CW10065,-0.146939,51.521821,1,Slight,2,1,15/01/2015,5,Thursday,07:45:00,30,1,Daylight,1,1
201501EK41083,-0.148124,51.535239,1,Slight,2,1,03/12/2015,5,Thursday,12:40:00,30,1,Daylight,1,1
201501EK40508,-0.148128,51.535149,1,Slight,2,1,25/06/2015,5,Thursday,17:05:00,30,1,Daylight,1,1
201501EK40588,-0.148265,51.535331,1,Slight,2,1,09/07/2015,5,Thursday,20:51:00,30,1,Daylight,1,1
201501WW50521,-0.148343,51.476521,1,Slight,2,1,18/06/2015,5,Thursday,09:40:00,30,1,Daylight,1,1
201501CW11827,-0.148836,51.49991,1,Slight,2,1,03/12/2015,5,Thursday,12:30:00,30,1,Daylight,1,1
201501WW50473,-0.148875,51.477609,1,Slight,3,1,04/06/2015,5,Thursday,09:00:00,30,1,Daylight,1,1
201501CW11165,-0.14889,51.516367,1,Slight,2,1,06/08/2015,5,Thursday,06:41:00,30,1,Daylight,1,1
201501CW10597,-0.14959,51.495515,1,Slight,2,1,07/05/2015,5,Thursday,14:22:00,30,1,Daylight,1,1
201501CW10595,-0.149694,51.521415,1,Slight,1,1,07/05/2015,5,Thursday,15:32:00,30,1,Daylight,1,1
201501CW10348,-0.149983,51.485809,1,Slight,2,1,26/03/2015,5,Thursday,07:58:00,30,1,Daylight,2,2
201501CW10313,-0.150705,51.514237,1,Slight,1,1,19/03/2015,5,Thursday,13:41:00,30,1,Daylight,1,1
201501CW11016,-0.150841,51.518016,1,Slight,1,1,09/07/2015,5,Thursday,18:40:00,30,1,Daylight,1,1
201501CW11010,-0.150861,51.503269,1,Slight,2,1,09/07/2015,5,Thursday,10:20:00,30,1,Daylight,1,1
201501CW10143,-0.151044,51.488074,1,Slight,2,1,22/01/2015,5,Thursday,08:05:00,30,1,Daylight,1,1
201501CW10665,-0.1512,51.502015,1,Slight,2,1,21/05/2015,5,Thursday,17:30:00,30,1,Daylight,1,1
201501CW10093,-0.151573,51.514161,1,Slight,1,1,29/01/2015,5,Thursday,09:39:00,30,1,Daylight,1,1
201501CW11213,-0.151917,51.519922,1,Slight,1,1,13/08/2015,5,Thursday,13:18:00,30,1,Daylight,2,2
201501CW10019,-0.152758,51.524071,1,Slight,1,1,15/01/2015,5,Thursday,13:58:00,30,1,Daylight,1,1
201501CW10385,-0.153169,51.513916,1,Slight,1,1,02/04/2015,5,Thursday,11:30:00,30,1,Daylight,1,1
201501CW10094,-0.153328,51.520663,1,Slight,2,1,29/01/2015,5,Thursday,12:10:00,30,1,Daylight,1,1
201501CW10930,-0.154943,51.516372,1,Slight,2,1,02/07/2015,5,Thursday,17:25:00,30,1,Daylight,1,1
201501CW11255,-0.155655,51.509459,1,Slight,2,1,20/08/2015,5,Thursday,18:40:00,30,1,Daylight,1,1
201501BS70470,-0.15588,51.489589,1,Slight,2,1,13/08/2015,5,Thursday,08:00:00,30,1,Daylight,1,1
201501EK40564,-0.156056,51.538781,1,Slight,2,1,17/09/2015,5,Thursday,10:55:00,30,1,Daylight,1,1
201501CW10832,-0.156408,51.519363,1,Slight,1,1,18/06/2015,5,Thursday,07:55:00,30,1,Daylight,1,1
201501BS70094,-0.156758,51.49284,1,Slight,1,1,19/02/2015,5,Thursday,14:56:00,30,1,Daylight,2,2
201501CW11516,-0.156803,51.520268,1,Slight,1,1,08/10/2015,5,Thursday,14:40:00,30,1,Daylight,1,1
201501CW11934,-0.157255,51.516229,1,Slight,2,1,17/12/2015,5,Thursday,13:40:00,30,1,Daylight,1,1
201501BS70127,-0.157341,51.49267,1,Slight,1,1,12/03/2015,5,Thursday,12:20:00,30,1,Daylight,1,1
201501CW11778,-0.157393,51.498516,1,Slight,2,1,26/11/2015,5,Thursday,08:50:00,30,1,Daylight,1,1
201501CW10610,-0.157739,51.522081,1,Slight,2,1,30/04/2015,5,Thursday,16:20:00,30,1,Daylight,1,1
201501BS70405,-0.15802,51.497267,1,Slight,2,1,16/07/2015,5,Thursday,08:05:00,30,1,Daylight,1,1
201501CW11160,-0.158116,51.512735,1,Slight,1,1,06/08/2015,5,Thursday,11:00:00,30,1,Daylight,1,1
201501CW11252,-0.158577,51.501322,1,Slight,1,1,20/08/2015,5,Thursday,16:45:00,30,1,Daylight,1,1
201501CW11534,-0.158677,51.502403,1,Slight,2,1,08/10/2015,5,Thursday,10:30:00,30,1,Daylight,1,1
201501CW11666,-0.159103,51.51329,1,Slight,1,1,05/11/2015,5,Thursday,10:15:00,30,1,Daylight,1,1
201501BS70242,-0.159196,51.500252,1,Slight,2,1,07/05/2015,5,Thursday,16:58:00,30,1,Daylight,1,1
201501CW11556,-0.159229,51.513742,1,Slight,2,1,08/10/2015,5,Thursday,06:40:00,30,1,Daylight,2,2
201501BS70356,-0.159261,51.484337,1,Slight,2,1,25/06/2015,5,Thursday,17:55:00,30,1,Daylight,1,1
201501CW10554,-0.159652,51.521122,1,Slight,1,1,30/04/2015,5,Thursday,11:07:00,30,1,Daylight,1,1
201501CW10482,-0.159891,51.515191,1,Slight,2,1,16/04/2015,5,Thursday,09:00:00,30,1,Daylight,1,1
201501CW11513,-0.160434,51.519606,1,Slight,2,1,08/10/2015,5,Thursday,09:37:00,30,1,Daylight,1,1
201501CW11054,-0.160626,51.496948,1,Slight,2,1,09/07/2015,5,Thursday,18:45:00,30,1,Daylight,1,1
201501CW10281,-0.160783,51.535978,1,Slight,2,1,05/03/2015,5,Thursday,07:50:00,30,1,Daylight,1,1
201501CW10020,-0.161274,51.513054,1,Slight,2,1,15/01/2015,5,Thursday,11:00:00,30,1,Daylight,1,2
201501BS70241,-0.161525,51.49966,1,Slight,1,1,07/05/2015,5,Thursday,12:10:00,30,1,Daylight,1,1
201501CW10837,-0.16159,51.501639,1,Slight,1,1,18/06/2015,5,Thursday,18:50:00,30,1,Daylight,1,1
201501CW11704,-0.161864,51.516301,1,Slight,1,1,12/11/2015,5,Thursday,08:50:00,30,1,Daylight,1,1
201501CW11976,-0.162084,51.514416,1,Slight,3,1,31/12/2015,5,Thursday,14:36:00,30,1,Daylight,1,1
201501CW11981,-0.162834,51.528006,1,Slight,2,1,31/12/2015,5,Thursday,10:41:00,30,1,Daylight,1,1
201501CW10789,-0.162885,51.501659,1,Slight,2,1,11/06/2015,5,Thursday,09:30:00,30,1,Daylight,1,1
201501CW11356,-0.164272,51.520925,1,Slight,2,1,10/09/2015,5,Thursday,17:10:00,30,1,Daylight,1,1
201501WW50063,-0.164422,51.474166,1,Slight,2,1,08/01/2015,5,Thursday,15:25:00,30,1,Daylight,1,1
201501CW10634,-0.165049,51.501603,1,Slight,2,1,14/05/2015,5,Thursday,16:30:00,30,1,Daylight,1,1
201501CW10631,-0.165049,51.501603,1,Slight,2,1,14/05/2015,5,Thursday,11:51:00,30,1,Daylight,1,1
201501CW10553,-0.165621,51.501702,1,Slight,3,1,30/04/2015,5,Thursday,14:02:00,30,1,Daylight,1,1
201501CW10277,-0.165731,51.516901,1,Slight,2,1,12/03/2015,5,Thursday,17:11:00,30,1,Daylight,1,1
201501CW10593,-0.165909,51.501707,1,Slight,1,1,07/05/2015,5,Thursday,10:00:00,30,1,Daylight,1,1
201501CW11514,-0.167205,51.512518,1,Slight,2,1,08/10/2015,5,Thursday,08:30:00,30,1,Daylight,1,1
201501CW11164,-0.16821,51.501832,1,Slight,2,1,06/08/2015,5,Thursday,13:49:00,30,1,Daylight,1,1
201501CW10888,-0.169088,51.512277,1,Slight,2,1,25/06/2015,5,Thursday,08:48:00,30,1,Daylight,1,1
201501BS70406,-0.169743,51.488727,1,Slight,2,1,16/07/2015,5,Thursday,14:50:00,30,1,Daylight,1,1
201501WW50278,-0.170024,51.478121,1,Slight,1,1,26/03/2015,5,Thursday,08:58:00,30,1,Daylight,2,2
201501EK40587,-0.170611,51.539009,1,Slight,2,1,16/07/2015,5,Thursday,19:20:00,30,1,Daylight,1,1
201501BS70158,-0.170697,51.490091,1,Slight,2,1,05/03/2015,5,Thursday,13:45:00,30,1,Daylight,1,1
201501EK41050,-0.170748,51.539191,1,Slight,2,1,26/11/2015,5,Thursday,07:16:00,30,1,Daylight,1,1
201501CW11613,-0.171007,51.529123,1,Slight,2,1,08/10/2015,5,Thursday,07:45:00,30,1,Daylight,1,1
201501CW10513,-0.171043,51.51024,1,Slight,2,1,23/04/2015,5,Thursday,13:15:00,30,1,Daylight,1,1
201501CW10158,-0.171897,51.521314,1,Slight,1,1,12/02/2015,5,Thursday,16:55:00,30,1,Daylight,1,1
201501CW11094,-0.172044,51.517629,1,Slight,1,1,23/07/2015,5,Thursday,17:05:00,30,1,Daylight,1,1
201501WW50862,-0.172499,51.481037,1,Slight,2,1,15/10/2015,5,Thursday,06:45:00,30,1,Daylight,1,1
201501CW10949,-0.172595,51.521864,1,Slight,1,1,02/07/2015,5,Thursday,19:29:00,30,1,Daylight,1,1
201501WW50710,-0.172618,51.478071,1,Slight,2,1,13/08/2015,5,Thursday,17:15:00,30,1,Daylight,1,1
201501CW10214,-0.173161,51.522143,1,Slight,3,1,26/02/2015,5,Thursday,08:05:00,30,1,Daylight,1,1
201501BS70355,-0.173309,51.485995,1,Slight,3,1,25/06/2015,5,Thursday,18:05:00,30,1,Daylight,1,1
201501BS70272,-0.173382,51.494989,1,Slight,1,1,07/05/2015,5,Thursday,12:30:00,30,1,Daylight,1,1
201501BS70659,-0.173464,51.482131,1,Slight,2,1,05/11/2015,5,Thursday,15:33:00,30,1,Daylight,1,1
201501BS70395,-0.173468,51.485638,1,Slight,2,1,09/07/2015,5,Thursday,18:26:00,30,1,Daylight,1,1
201501BS70010,-0.173519,51.495171,1,Slight,2,1,15/01/2015,5,Thursday,09:09:00,30,1,Daylight,8,2
201501CW10515,-0.17362,51.499849,1,Slight,1,1,23/04/2015,5,Thursday,17:02:00,30,1,Daylight,1,1
201501CW11254,-0.173805,51.524041,1,Slight,2,1,20/08/2015,5,Thursday,18:40:00,30,1,Daylight,1,1
201501CW11437,-0.173943,51.52782,1,Slight,1,1,24/09/2015,5,Thursday,13:10:00,30,1,Daylight,1,1
201501CW10596,-0.174238,51.527645,1,Slight,2,1,07/05/2015,5,Thursday,13:00:00,30,1,Daylight,1,1
201501CW10954,-0.174592,51.500763,1,Slight,2,1,25/06/2015,5,Thursday,18:00:00,20,1,Daylight,1,1
201501BS70751,-0.17461,51.500314,1,Slight,1,1,17/12/2015,5,Thursday,07:30:00,30,1,Daylight,1,1
201501CW11574,-0.175548,51.520112,1,Slight,2,1,15/10/2015,5,Thursday,14:20:00,30,1,Daylight,1,1
201501BS70568,-0.175624,51.489359,1,Slight,2,1,01/10/2015,5,Thursday,15:30:00,30,1,Daylight,1,1
201501BS70201,-0.175627,51.489269,1,Slight,2,1,16/04/2015,5,Thursday,14:45:00,30,1,Daylight,1,1
201501BS70478,-0.175681,51.484324,1,Slight,2,1,23/07/2015,5,Thursday,07:50:00,30,1,Daylight,1,1
201501CW11406,-0.175777,51.539629,1,Slight,2,1,17/09/2015,5,Thursday,14:40:00,30,1,Daylight,1,1
201501BS70761,-0.176224,51.481544,1,Slight,2,1,17/12/2015,5,Thursday,11:50:00,30,1,Daylight,1,1
201501BS70544,-0.176365,51.48883,1,Slight,2,1,24/09/2015,5,Thursday,08:21:00,30,1,Daylight,2,2
201501CW11371,-0.177102,51.531736,1,Slight,2,1,10/09/2015,5,Thursday,07:46:00,30,1,Daylight,1,1
201501BS70383,-0.177112,51.480929,1,Slight,1,1,02/07/2015,5,Thursday,19:00:00,30,1,Daylight,1,1
201501BS70779,-0.177628,51.486062,1,Slight,2,1,31/12/2015,5,Thursday,16:00:00,30,1,Daylight,1,1
201501BS70135,-0.178456,51.490572,1,Slight,2,1,05/03/2015,5,Thursday,08:55:00,30,1,Daylight,1,1
201501CW10743,-0.178588,51.519799,1,Slight,2,1,04/06/2015,5,Thursday,10:37:00,30,1,Daylight,1,1
201501BS70162,-0.18083,51.485213,1,Slight,1,1,02/04/2015,5,Thursday,10:42:00,30,1,Daylight,1,1
201501BS70271,-0.181114,51.48171,1,Slight,2,1,14/05/2015,5,Thursday,10:35:00,30,1,Daylight,2,2
201501CW10947,-0.182138,51.517516,1,Slight,2,1,02/07/2015,5,Thursday,07:11:00,30,1,Daylight,1,1
201501CW11239,-0.18243,51.517431,1,Slight,2,1,13/08/2015,5,Thursday,06:30:00,30,1,Daylight,1,1
201501CW11591,-0.182865,51.517348,1,Slight,3,1,22/10/2015,5,Thursday,16:00:00,30,1,Daylight,1,1
201501CW11633,-0.183861,51.510439,1,Slight,2,1,29/10/2015,5,Thursday,08:42:00,30,1,Daylight,1,1
201501BS70420,-0.184272,51.478342,1,Slight,2,1,16/07/2015,5,Thursday,18:15:00,30,1,Daylight,1,1
201501CW10228,-0.184787,51.53788,1,Slight,2,1,26/02/2015,5,Thursday,07:40:00,30,1,Daylight,1,2
201501BS70297,-0.185212,51.501827,1,Slight,2,1,28/05/2015,5,Thursday,18:05:00,30,1,Daylight,1,1
201501BS70236,-0.18564,51.480162,1,Slight,2,1,02/04/2015,5,Thursday,12:10:00,30,1,Daylight,1,1
201501BS70445,-0.18578,51.480254,1,Slight,2,1,23/07/2015,5,Thursday,18:10:00,30,1,Daylight,1,1
201501BS70423,-0.18578,51.480254,1,Slight,2,1,23/07/2015,5,Thursday,07:42:00,30,1,Daylight,1,1
201501BS70136,-0.186209,51.502112,1,Slight,2,1,19/03/2015,5,Thursday,13:23:00,30,1,Daylight,1,1
201501EK41121,-0.187032,51.539444,1,Slight,1,1,03/12/2015,5,Thursday,16:00:00,30,1,Daylight,1,1
201501EK40752,-0.187591,51.539902,1,Slight,1,1,27/08/2015,5,Thursday,19:10:00,30,1,Daylight,1,1
201501BS70357,-0.188092,51.494588,1,Slight,2,1,18/06/2015,5,Thursday,18:40:00,30,1,Daylight,1,1
201501FH10018,-0.188431,51.478766,1,Slight,2,1,15/01/2015,5,Thursday,07:55:00,30,1,Daylight,1,1
201501BS70281,-0.188506,51.502328,1,Slight,1,1,21/05/2015,5,Thursday,12:40:00,30,1,Daylight,1,1
201501CW10886,-0.188814,51.534525,1,Slight,2,1,25/06/2015,5,Thursday,17:30:00,30,1,Daylight,1,1
201501CW11347,-0.188991,51.519151,1,Slight,1,1,20/08/2015,5,Thursday,08:48:00,30,1,Daylight,1,1
201501FH10115,-0.18946,51.478242,1,Slight,2,1,12/03/2015,5,Thursday,07:57:00,30,1,Daylight,1,1
201501FH10429,-0.189762,51.477887,1,Slight,2,1,13/08/2015,5,Thursday,15:30:00,30,1,Daylight,1,1
201501FH10283,-0.189762,51.477887,1,Slight,2,1,14/05/2015,5,Thursday,08:08:00,30,1,Daylight,2,2
201501FH10216,-0.189762,51.477887,1,Slight,2,1,09/04/2015,5,Thursday,13:45:00,30,1,Daylight,1,1
201501EK40621,-0.189798,51.53517,1,Slight,2,1,23/07/2015,5,Thursday,08:12:00,30,1,Daylight,1,1
201501BS70210,-0.189939,51.495246,1,Slight,2,1,23/04/2015,5,Thursday,15:40:00,30,1,Daylight,1,1
201501FH10253,-0.190644,51.477451,1,Slight,2,1,30/04/2015,5,Thursday,16:40:00,30,1,Daylight,1,1
201501EK40050,-0.191488,51.536185,1,Slight,2,1,22/01/2015,5,Thursday,10:06:00,30,1,Daylight,1,1
201501CW11569,-0.191663,51.50993,1,Slight,2,1,15/10/2015,5,Thursday,10:15:00,30,1,Daylight,1,1
201501BS70516,-0.192264,51.494742,1,Slight,2,1,10/09/2015,5,Thursday,15:50:00,30,1,Daylight,1,1
201501FH10581,-0.192399,51.476759,1,Slight,2,1,12/11/2015,5,Thursday,07:50:00,30,1,Daylight,1,1
201501BS70703,-0.192678,51.509766,1,Slight,2,1,05/11/2015,5,Thursday,15:00:00,30,1,Daylight,1,1
201501BS70057,-0.192799,51.499426,1,Slight,2,1,05/02/2015,5,Thursday,16:30:00,30,1,Daylight,1,1
201501CW11738,-0.193028,51.511839,1,Slight,2,1,19/11/2015,5,Thursday,09:38:00,30,1,Daylight,2,2
201501BS70296,-0.193466,51.500785,1,Slight,2,1,28/05/2015,5,Thursday,18:50:00,30,1,Daylight,1,1
201501FH10170,-0.193559,51.480194,1,Slight,2,1,09/04/2015,5,Thursday,17:40:00,30,1,Daylight,1,1
201501BS70009,-0.19361,51.500788,1,Slight,2,1,15/01/2015,5,Thursday,09:56:00,30,1,Daylight,1,2
201501QK50688,-0.193715,51.538198,1,Slight,2,1,01/10/2015,5,Thursday,12:15:00,30,1,Daylight,1,1
201501EK40378,-0.193859,51.5382,1,Slight,1,1,14/05/2015,5,Thursday,15:00:00,30,1,Daylight,2,2
201501CW10709,-0.194053,51.515092,1,Slight,2,1,28/05/2015,5,Thursday,20:10:00,30,1,Daylight,1,1
201501QK50703,-0.195117,51.539209,1,Slight,1,1,10/09/2015,5,Thursday,12:30:00,30,1,Daylight,1,1
201501BS70490,-0.195582,51.494613,1,Slight,2,1,20/08/2015,5,Thursday,12:43:00,30,1,Daylight,1,1
201501BS70340,-0.195616,51.490117,1,Slight,1,1,18/06/2015,5,Thursday,15:00:00,30,1,Daylight,1,1
201501FH10173,-0.196585,51.480151,1,Slight,1,1,02/04/2015,5,Thursday,07:09:00,30,1,Daylight,1,1
201501BS70556,-0.196692,51.495709,1,Slight,2,1,24/09/2015,5,Thursday,10:50:00,30,1,Daylight,1,1
201501TD00113,-0.168587,51.524769,3,Fatal,1,1,02/09/2015,4,Wednesday,11:32:00,30,1,Daylight,1,1
201501EK40348,-0.127942,51.524577,2,Serious,3,3,06/05/2015,4,Wednesday,16:15:00,30,1,Daylight,2,2
201501CW10016,-0.118901,51.509595,2,Serious,3,2,14/01/2015,4,Wednesday,07:25:00,30,1,Daylight,1,1
201501CW10434,-0.129555,51.488723,2,Serious,1,2,15/04/2015,4,Wednesday,08:05:00,30,1,Daylight,1,1
201501CW11197,-0.171558,51.526164,2,Serious,1,2,12/08/2015,4,Wednesday,15:28:00,30,1,Daylight,1,1
201501BS70291,-0.187403,51.490171,2,Serious,2,2,27/05/2015,4,Wednesday,13:32:00,30,1,Daylight,1,1
201501HT21195,-0.070779,51.505935,2,Serious,1,1,09/12/2015,4,Wednesday,13:00:00,30,1,Daylight,1,1
201501CP00233,-0.074463,51.514269,2,Serious,2,1,05/08/2015,4,Wednesday,09:55:00,30,1,Daylight,1,1
201501HT20611,-0.07508,51.509873,2,Serious,2,1,01/07/2015,4,Wednesday,17:30:00,30,1,Daylight,1,1
201501CP00040,-0.07693,51.51386,2,Serious,2,1,11/02/2015,4,Wednesday,07:47:00,30,1,Daylight,9,1
201501GD10758,-0.077003,51.536073,2,Serious,2,1,23/09/2015,4,Wednesday,13:55:00,30,1,Daylight,1,1
201501GD10861,-0.083634,51.529257,2,Serious,2,1,13/05/2015,4,Wednesday,20:15:00,30,1,Daylight,1,1
201501MM70903,-0.084129,51.48655,2,Serious,2,1,14/10/2015,4,Wednesday,15:28:00,30,1,Daylight,1,1
201501MM70391,-0.084163,51.502918,2,Serious,1,1,29/04/2015,4,Wednesday,07:36:00,30,1,Daylight,1,1
201501CP00246,-0.089421,51.511546,2,Serious,1,1,19/08/2015,4,Wednesday,08:28:00,30,1,Daylight,1,1
201501MM70364,-0.091882,51.494051,2,Serious,2,1,06/05/2015,4,Wednesday,17:10:00,30,1,Daylight,1,1
201501MM70775,-0.094547,51.481954,2,Serious,3,1,19/08/2015,4,Wednesday,09:17:00,30,1,Daylight,1,1
201501MM70588,-0.095529,51.499865,2,Serious,2,1,13/05/2015,4,Wednesday,18:55:00,30,1,Daylight,1,1
201501EO40801,-0.096301,51.536657,2,Serious,1,1,21/10/2015,4,Wednesday,17:08:00,20,1,Daylight,1,1
201501CP00127,-0.099905,51.51936,2,Serious,1,1,20/05/2015,4,Wednesday,09:10:00,30,1,Daylight,1,1
201501LX51206,-0.10024,51.476651,2,Serious,2,1,04/11/2015,4,Wednesday,13:15:00,30,1,Daylight,1,1
201501MM70370,-0.104505,51.505766,2,Serious,1,1,06/05/2015,4,Wednesday,10:38:00,30,1,Daylight,1,1
201501EK41046,-0.11497,51.521042,2,Serious,1,1,25/11/2015,4,Wednesday,14:55:00,30,1,Daylight,1,1
201501EO40279,-0.116707,51.538336,2,Serious,1,1,15/04/2015,4,Wednesday,12:47:00,20,1,Daylight,1,1
201501EO40375,-0.119645,51.533527,2,Serious,2,1,20/05/2015,4,Wednesday,07:50:00,30,1,Daylight,1,2
201501CW10502,-0.122638,51.506327,2,Serious,3,1,08/04/2015,4,Wednesday,09:00:00,30,1,Daylight,1,1
201501LX50735,-0.124174,51.486478,2,Serious,2,1,17/06/2015,4,Wednesday,18:30:00,30,1,Daylight,1,1
201501EK40273,-0.126883,51.532833,2,Serious,1,1,18/03/2015,4,Wednesday,14:50:00,30,1,Daylight,1,1
201501CW10699,-0.126902,51.490209,2,Serious,2,1,27/05/2015,4,Wednesday,09:50:00,30,1,Daylight,1,1
201501EK40933,-0.127163,51.522496,2,Serious,1,1,21/10/2015,4,Wednesday,11:55:00,30,1,Daylight,1,1
201501CW11512,-0.129646,51.500594,2,Serious,2,1,07/10/2015,4,Wednesday,12:14:00,30,1,Daylight,1,1
201501CW10127,-0.130715,51.516708,2,Serious,1,1,04/02/2015,4,Wednesday,13:45:00,30,1,Daylight,1,1
201501CW11551,-0.135658,51.519215,2,Serious,2,1,14/10/2015,4,Wednesday,10:55:00,30,1,Daylight,1,1
201501EK40010,-0.142783,51.538931,2,Serious,2,1,14/01/2015,4,Wednesday,08:12:00,30,1,Daylight,1,1
201501CW10782,-0.147907,51.494409,2,Serious,2,1,10/06/2015,4,Wednesday,19:16:00,30,1,Daylight,1,1
201501CW11875,-0.156179,51.535725,2,Serious,2,1,09/12/2015,4,Wednesday,11:40:00,30,1,Daylight,1,1
201501BS70286,-0.156898,51.492932,2,Serious,1,1,20/05/2015,4,Wednesday,08:00:00,30,1,Daylight,1,1
201501BS70062,-0.157984,51.494568,2,Serious,1,1,21/01/2015,4,Wednesday,11:00:00,30,1,Daylight,1,1
201501CW11382,-0.158519,51.50276,2,Serious,2,1,09/09/2015,4,Wednesday,08:00:00,30,1,Daylight,1,1
201501CW11198,-0.158979,51.519943,2,Serious,1,1,12/08/2015,4,Wednesday,15:53:00,30,1,Daylight,1,1
201501BS70124,-0.161495,51.48608,2,Serious,2,1,11/03/2015,4,Wednesday,09:30:00,30,1,Daylight,1,1
201501CW10584,-0.16489,51.534243,2,Serious,2,1,06/05/2015,4,Wednesday,07:55:00,30,1,Daylight,1,2
201501CW11968,-0.168151,51.521255,2,Serious,1,1,30/12/2015,4,Wednesday,09:40:00,30,1,Daylight,1,1
